thermal_weight,population_weight,worst_score,original_L2,original_mass,original_max,matched_L2,matched_mass,matched_max
0.375,5.75,1.0382893405130456,1.0041563833438543,1.0382893405130456,0.9977038019150746,0.9980586370894484,1.0227332557941307,0.9973848555113745
0.375,6.0,1.0400767590478162,1.0042728685506819,1.0400767590478162,0.9975830299951336,0.99817441493909,1.024501802315074,0.9972641221998556
0.375,6.25,1.041917171972722,1.00439423171754,1.041917171972722,0.9974622708625087,0.9982950411273177,1.0263186973535952,0.997143401671565
0.375,6.5,1.0438102989737619,1.004520471076407,1.0438102989737619,0.9973415245218449,0.9984205138968463,1.028183684600908,0.9970226939311461
0.375,6.75,1.0457558537668281,1.004653838043756,1.0457558537668281,0.9972207909777887,0.9985508314206859,1.0300965028445597,0.996901998983244
0.375,7.0,1.0477535442952763,1.0047990163080804,1.0477535442952763,0.9971000702349885,0.9986859918022759,1.0320568861341204,0.9967813168325056
0.375,7.25,1.0498030729288572,1.0049497760193513,1.0498030729288572,0.9969793622980945,0.99882599307562,1.0340645639476755,0.9966606474835795
0.375,7.5,1.0519041366637283,1.0051061146660207,1.0519041366637283,0.9968586671717587,0.9989708332054309,1.0361192613588988,0.9965399909411164
0.375,7.75,1.0540564273232662,1.005268029645191,1.0540564273232662,0.9967379848606347,0.9991233734195963,1.0382206992045073,0.9964193472097683
0.375,8.0,1.05625963175942,1.005435518262831,1.05625963175942,0.996617315369378,0.9992898382704927,1.0403685942518912,0.9962987162941894
0.375,8.25,1.0585134320543303,1.0056085777339965,1.0585134320543303,0.9964966587026458,0.9994618399233198,1.042562659366711,0.9961780981990351
0.375,8.5,1.0608175057219602,1.0057872051830627,1.0608175057219602,0.9963760148650973,0.9996393755200297,1.0448026036802818,0.9960574929289633
0.375,8.75,1.0631715259094925,1.0059713976439604,1.0631715259094925,0.9962553838613929,0.9998224421126829,1.0470881327565391,0.9959369004886328
0.375,9.0,1.0655751615982367,1.0061611520604197,1.0655751615982367,0.9961347656961952,1.0000110366636914,1.0494189487584207,0.9958163208827049
0.375,9.25,1.0680280778038242,1.0063564652862231,1.0680280778038242,0.9960141603741685,1.0002051560460685,1.051794750613472,0.9956957541158421
0.375,9.5,1.0705299357754499,1.0065573340854617,1.0705299357754499,0.9958935678999788,1.0004047970436847,1.0542152341785127,0.9955752001927093
0.375,9.75,1.073080393193948,1.006763755132804,1.073080393193948,0.9957729882782941,1.0006099563515343,1.0566800924031978,0.9954546591179726
0.375,10.0,1.075679104368492,1.0069757250137652,1.075679104368492,0.9956524215137836,1.0008206305760037,1.059189015492314,0.9953341308963002
0.375,10.25,1.078325720431705,1.0071932402249892,1.078325720431705,0.9955318676111188,1.0010368162351508,1.061741691066664,0.9952136155323615
0.375,10.5,1.0810198895330025,1.0074162971745346,1.0810198895330025,0.9954113265749728,1.0012585097589894,1.0643378043223835,0.9950931130308287
0.375,10.75,1.0837612570299635,1.0076448921821655,1.0837612570299635,0.9952907984100203,1.0014857074897794,1.0669770381885737,0.9949726233963747
0.375,11.0,1.086549465677574,1.0078790214796554,1.086549465677574,0.9951702831209381,1.0017184056823272,1.0696590734830895,0.9948521466336747
0.375,11.25,1.0893841558151602,1.0081186812110907,1.0893841558151602,0.9950497807124046,1.0019566005042881,1.0723835890663922,0.9947316827474058
0.375,11.5,1.0922649655508643,1.0083638674331854,1.0922649655508643,0.9949292911890999,1.0022002880364798,1.0751856279882803,0.9946112317422464
0.375,11.75,1.0951915309435076,1.0086145761156018,1.0951915309435076,0.9948088145557056,1.0024494642731991,1.0780664317756208,0.994490793622877
0.375,12.0,1.0981634861817122,1.0088708031412743,1.0981634861817122,0.9946883508169057,1.0027041251225468,1.0809919156645325,0.9943703683939796
